vehicle_id,driver_id,total_trips,total_revenue_usd,avg_duration_min,avg_distance_km
V018080,D018080,2,0.0,55.0,11.57
V032834,D032834,2,0.0,34.5,13.440000000000001
V045324,D045324,1,79.97,60.0,31.9
V017015,D017015,4,216.84000000000003,39.0,23.672500000000003
V016184,D016184,5,208.88,34.4,15.482000000000003
V011735,D011735,1,70.67,26.0,34.96
V011350,D011350,1,0.0,50.0,21.71
V041146,D041146,1,0.0,58.0,29.91
V030508,D030508,1,42.1,32.0,12.73
V027822,D027822,1,0.0,55.0,12.06
V037385,D037385,2,0.0,12.0,17.55
V004888,D004888,1,116.54,43.0,29.02
V017549,D017549,4,141.89999999999998,37.5,23.095
V019364,D019364,3,74.87,44.333333333333336,26.78333333333333
V016218,D016218,1,0.0,13.0,1.76
V044591,D044591,1,0.0,32.0,11.4
V000980,D000980,3,159.06,51.0,18.47
V000403,D000403,4,274.87,46.0,18.317500000000003
V040686,D040686,4,232.61,27.25,29.545
V006638,D006638,2,139.34,32.5,30.11
V011483,D011483,3,0.0,31.666666666666668,12.916666666666666
V025777,D025777,2,0.0,55.5,16.465
V031576,D031576,1,0.0,28.0,7.28
V012125,D012125,1,0.0,17.0,18.47
V012651,D012651,2,100.0,12.0,25.6
V007449,D007449,1,55.63,29.0,29.95
V008569,D008569,3,242.85,27.333333333333332,22.040000000000003
V016245,D016245,4,130.18,45.25,11.16
V034857,D034857,1,60.11,38.0,23.55
V017349,D017349,2,38.58,46.5,12.96
V008405,D008405,5,140.53000000000003,15.0,16.288
V032602,D032602,4,89.03999999999999,51.25,10.76
V023407,D023407,2,113.06,15.0,23.78
V034965,D034965,3,128.36,33.0,32.88666666666666
V048638,D048638,4,179.68,41.0,9.5
V011423,D011423,2,49.32,50.5,18.009999999999998
V017958,D017958,6,233.76000000000002,28.333333333333332,17.838333333333335
V040130,D040130,3,124.48,28.0,27.353333333333335
V012293,D012293,3,60.78,34.333333333333336,21.31
V042122,D042122,2,29.71,40.0,14.934999999999999
V003918,D003918,2,0.0,47.0,23.985
V021212,D021212,1,31.05,10.0,14.29
V033038,D033038,7,182.86,24.857142857142858,12.815714285714288
V040930,D040930,5,179.65,34.6,18.625999999999998
V030642,D030642,2,150.68,49.0,28.6
V036588,D036588,1,0.0,6.0,2.94
V037865,D037865,3,59.03,36.666666666666664,21.08666666666667
V033321,D033321,1,0.0,39.0,5.12
V010992,D010992,2,0.0,38.5,25.075000000000003
V038923,D038923,3,103.29,38.333333333333336,11.89
V027525,D027525,4,145.63,39.0,20.357499999999998
V015638,D015638,1,35.91,36.0,10.73
V028332,D028332,3,184.19,25.0,21.400000000000002
V041434,D041434,4,99.82,41.5,24.0475
V043076,D043076,5,128.0,41.6,12.754
V030147,D030147,3,19.54,39.666666666666664,20.4
V035618,D035618,3,71.18,30.666666666666668,10.62
V033365,D033365,1,43.49,9.0,20.85
V040834,D040834,5,137.70999999999998,22.6,8.368000000000002
V017025,D017025,2,0.0,34.0,17.445
V033328,D033328,1,0.0,27.0,18.89
V005928,D005928,2,99.19,35.0,15.98
V029440,D029440,1,0.0,33.0,1.28
V035233,D035233,3,116.26,15.666666666666666,22.540000000000003
V003791,D003791,1,0.0,36.0,1.86
V013701,D013701,7,285.66999999999996,37.714285714285715,17.25857142857143
V029568,D029568,1,70.46,31.0,25.08
V049455,D049455,2,211.94,13.0,34.49
V017831,D017831,5,263.37,43.2,18.19
V028408,D028408,1,0.0,61.0,21.91
V011389,D011389,1,44.43,5.0,24.04
V046133,D046133,5,171.97,31.8,12.868
V038695,D038695,1,0.0,58.0,31.32
V047766,D047766,6,165.36,42.666666666666664,10.701666666666668
V012105,D012105,4,87.87,42.25,18.0475
V022503,D022503,4,85.37,22.0,15.447500000000002
V031809,D031809,1,0.0,47.0,16.16
V005799,D005799,3,43.05,37.333333333333336,20.82
V046132,D046132,1,68.68,25.0,21.14
V032808,D032808,3,176.02,52.333333333333336,33.833333333333336
V049910,D049910,2,99.2,60.0,11.72
V019630,D019630,2,62.56,43.5,26.97
V025475,D025475,2,54.49,21.0,22.34
V031159,D031159,1,0.0,45.0,29.49
V010614,D010614,1,73.32,7.0,33.43
V017702,D017702,1,0.0,44.0,20.1
V049803,D049803,5,132.31,36.4,11.736
V018681,D018681,5,217.04999999999998,15.0,18.04
V017071,D017071,1,0.0,20.0,18.84
V026815,D026815,1,0.0,43.0,4.41
V005278,D005278,5,178.18,29.0,8.341999999999999
V029011,D029011,4,98.31,53.75,5.4925
V030514,D030514,2,74.76,13.0,15.95
V013070,D013070,2,75.88,34.5,19.215
V008945,D008945,2,0.0,46.5,14.25
V031611,D031611,1,0.0,52.0,31.26
V031598,D031598,3,141.67000000000002,42.0,19.599999999999998
V026807,D026807,1,0.0,58.0,26.31
V028113,D028113,3,177.70000000000002,42.666666666666664,25.483333333333334
V000186,D000186,3,146.89,50.333333333333336,14.903333333333334
V011538,D011538,1,71.12,33.0,18.4
V026746,D026746,1,0.0,50.0,16.1
V024111,D024111,1,0.0,19.0,18.7
V017717,D017717,7,396.16999999999996,25.857142857142858,20.112857142857145
V010268,D010268,2,159.81,44.0,31.765
V022649,D022649,2,59.93,31.0,23.23
V028380,D028380,2,0.0,36.0,14.91
V048574,D048574,3,86.28,28.666666666666668,16.41333333333333
V048504,D048504,2,58.8,39.0,20.159999999999997
V021780,D021780,3,84.39,35.0,18.709999999999997
V032175,D032175,1,0.0,37.0,16.4
V039959,D039959,2,107.95,30.0,23.61
V049666,D049666,5,116.59000000000002,26.8,6.556
V046628,D046628,3,118.63,56.0,10.06
V048184,D048184,3,29.27,43.0,17.273333333333333
V017247,D017247,5,145.53,36.6,17.802
V016031,D016031,2,44.71,39.0,11.41
V006509,D006509,2,0.0,35.0,25.325000000000003
V029833,D029833,3,0.0,45.0,21.203333333333333
V008614,D008614,1,0.0,12.0,21.63
V006635,D006635,3,21.09,35.0,11.333333333333334
V047806,D047806,5,61.82,22.0,11.743999999999998
V003144,D003144,1,0.0,41.0,24.82
V000023,D000023,1,77.98,46.0,29.8
V026546,D026546,2,88.21,32.0,28.43
V018877,D018877,3,191.85,35.333333333333336,24.24
V047499,D047499,3,137.34,23.666666666666668,26.150000000000002
V013498,D013498,1,0.0,51.0,11.77
V030047,D030047,2,44.58,17.0,12.325
V034834,D034834,3,0.0,38.0,18.60666666666667
V032770,D032770,4,26.26,18.5,8.4825
V043692,D043692,2,65.45,34.5,27.465000000000003
V023222,D023222,3,0.0,33.333333333333336,21.813333333333333
V033665,D033665,3,204.53,25.0,23.003333333333334
V011702,D011702,1,0.0,56.0,28.3
V024051,D024051,4,75.02,29.25,9.1625
V016843,D016843,1,0.0,65.0,4.09
V007913,D007913,4,147.28,9.0,15.575
V044343,D044343,5,176.38,13.8,15.386
V034308,D034308,2,71.36,36.0,22.155
V044261,D044261,1,0.0,37.0,9.7
V036655,D036655,3,81.93,48.0,18.349999999999998
V001067,D001067,1,36.89,27.0,13.44
V001169,D001169,1,56.44,55.0,6.64
V038973,D038973,3,18.91,23.0,15.733333333333334
V033672,D033672,2,0.0,61.5,14.915000000000001
V016886,D016886,3,106.69,49.0,17.286666666666665
V024248,D024248,1,40.28,47.0,15.34
V000449,D000449,1,0.0,42.0,22.61
V031104,D031104,1,0.0,16.0,26.66
V029431,D029431,2,55.32,31.0,7.885
V032712,D032712,4,136.75,40.75,14.882499999999999
V040831,D040831,1,0.0,8.0,19.47
V045517,D045517,4,72.56,40.5,12.260000000000002
V036063,D036063,2,0.0,36.5,20.2
V029700,D029700,4,201.26,16.5,27.05
V041240,D041240,6,287.22999999999996,50.166666666666664,14.953333333333333
V019027,D019027,4,157.79999999999998,24.0,18.75
V007985,D007985,2,54.61,29.0,7.215
V011020,D011020,1,94.92,39.0,28.8
V026299,D026299,3,94.46000000000001,22.333333333333332,14.656666666666666
V014886,D014886,3,126.26,52.333333333333336,23.326666666666664
V032124,D032124,2,20.51,31.5,13.48
V029325,D029325,2,0.0,37.5,28.435
V024925,D024925,1,36.59,30.0,16.88
V026842,D026842,3,108.6,34.666666666666664,26.993333333333336
V016290,D016290,2,137.82,10.0,26.57
V017927,D017927,3,92.77,57.333333333333336,3.533333333333333
V016643,D016643,4,26.78,26.25,15.1225
V035180,D035180,6,199.48000000000002,52.833333333333336,8.028333333333332
V020399,D020399,1,38.0,27.0,16.2
V015336,D015336,2,0.0,36.5,24.645
V009953,D009953,2,31.37,25.5,9.36
V011784,D011784,1,24.53,17.0,7.63
V018847,D018847,1,25.62,12.0,9.47
V003579,D003579,5,62.74,18.2,17.78
V000542,D000542,1,74.52,16.0,33.6
V041538,D041538,1,0.0,18.0,19.49
V048431,D048431,3,28.0,56.0,13.31
V048402,D048402,1,0.0,17.0,30.17
V009058,D009058,1,0.0,39.0,3.02
V029247,D029247,1,0.0,51.0,6.83
V032684,D032684,2,154.49,51.5,26.85
V049160,D049160,2,40.96,36.0,15.395
V014383,D014383,3,38.18,41.333333333333336,6.926666666666667
V045179,D045179,1,63.76,37.0,31.53
V000129,D000129,2,85.59,35.5,19.15
V040343,D040343,1,59.22,29.0,32.39
V021148,D021148,2,24.79,28.0,11.120000000000001
V034034,D034034,1,0.0,54.0,6.0
V048237,D048237,2,83.91,46.5,27.265
V036965,D036965,6,154.75,14.333333333333334,23.033333333333335
V007939,D007939,5,92.94,27.2,11.274
V025803,D025803,1,0.0,41.0,9.43
V027210,D027210,1,0.0,7.0,21.59
V038626,D038626,1,68.56,58.0,20.26
V020773,D020773,2,123.28,59.0,25.46
V002377,D002377,4,140.82999999999998,39.75,16.465
V017908,D017908,7,321.12,40.714285714285715,15.35142857142857
V046569,D046569,7,389.99999999999994,24.714285714285715,22.817142857142862
V004661,D004661,3,75.63,29.0,23.2
V008090,D008090,2,0.0,36.0,26.785
V008664,D008664,3,62.22,46.0,9.533333333333333
V006749,D006749,2,126.34,54.0,20.44
V033368,D033368,2,0.0,57.0,10.515
V031178,D031178,5,254.70000000000002,39.8,20.482000000000003
V001925,D001925,2,127.44,,22.96
V027964,D027964,1,0.0,7.0,1.01
V030747,D030747,4,82.05000000000001,48.0,5.86
V021627,D021627,2,47.03,30.0,21.05
V012975,D012975,2,121.75,43.0,20.945
V017096,D017096,1,28.4,39.0,5.22
V004508,D004508,2,69.06,47.5,9.305
V042440,D042440,2,80.77,37.5,12.305
V006542,D006542,5,57.900000000000006,15.8,14.734
V036484,D036484,3,116.32,44.666666666666664,22.843333333333334
V027426,D027426,1,0.0,17.0,9.98
V034404,D034404,5,178.88000000000002,33.4,17.926
V010255,D010255,5,164.87,48.0,12.084
V046289,D046289,5,152.07999999999998,35.2,19.160000000000004
V038164,D038164,4,172.14000000000001,26.75,22.62
V033561,D033561,2,123.82,35.0,23.22
V000469,D000469,3,117.73,20.333333333333332,25.413333333333338
V047103,D047103,4,0.0,29.75,26.68
V029429,D029429,1,0.0,10.0,14.38
V027808,D027808,1,52.89,13.0,28.63
V032530,D032530,1,0.0,6.0,9.13
V023391,D023391,1,53.82,64.0,19.67
V025410,D025410,1,0.0,19.0,4.94
V041199,D041199,2,61.54,29.5,31.425
V017310,D017310,3,102.82,44.666666666666664,21.24
V000278,D000278,4,101.54,38.75,9.8975
V037167,D037167,1,19.09,30.0,3.92
V010880,D010880,2,0.0,24.5,27.6
V021746,D021746,2,58.51,18.5,20.92
V010567,D010567,2,174.16,5.0,31.23
V047460,D047460,5,167.18,33.4,13.447999999999999
V046982,D046982,1,0.0,34.0,2.34
V005376,D005376,1,58.35,29.0,25.54
V003801,D003801,3,90.92,15.666666666666666,14.299999999999999
V034227,D034227,3,186.95000000000002,30.333333333333332,22.093333333333334
V030855,D030855,1,0.0,59.0,15.61
V020910,D020910,2,76.5,42.5,31.854999999999997
V005157,D005157,1,56.84,54.0,14.41
V034419,D034419,2,64.61,45.0,12.76
V009486,D009486,4,109.26,41.75,10.0275
V047736,D047736,2,0.0,21.0,14.1
V031380,D031380,2,50.24,56.0,2.2
V020526,D020526,1,0.0,56.0,1.41
V040047,D040047,1,48.15,28.0,16.79
V029028,D029028,4,36.5,43.5,22.955000000000002
V035419,D035419,3,0.0,45.666666666666664,17.62
V014271,D014271,3,31.72,45.333333333333336,17.856666666666666
V012554,D012554,4,101.55000000000001,18.75,11.065
V023492,D023492,2,0.0,14.5,19.47
V042051,D042051,3,205.85,34.0,25.30666666666667
V042455,D042455,6,185.0,48.833333333333336,9.101666666666668
V007478,D007478,1,0.0,51.0,33.93
V005718,D005718,5,244.60000000000002,31.8,19.106
V040504,D040504,1,0.0,56.0,24.49
V017772,D017772,2,0.0,38.0,11.425
V037670,D037670,3,163.44,35.333333333333336,12.226666666666667
V036159,D036159,1,0.0,65.0,1.84
V041498,D041498,5,160.35999999999999,40.8,14.706
V040929,D040929,2,76.38,54.5,17.205
V042867,D042867,1,0.0,13.0,30.93
V035083,D035083,3,106.42,28.333333333333332,23.406666666666666
V035125,D035125,3,112.46,33.333333333333336,21.573333333333334
V019696,D019696,4,297.72999999999996,57.5,23.6325
V049706,D049706,6,188.16,27.0,23.685000000000002
V024482,D024482,2,214.96,12.0,34.8
V012269,D012269,5,230.4,54.0,20.016000000000002
V032514,D032514,4,128.36,14.75,21.305
V043135,D043135,3,26.5,38.333333333333336,15.303333333333333
V045991,D045991,2,107.89999999999999,21.5,15.415
V035668,D035668,4,207.44,23.5,16.945
V049974,D049974,1,117.72,65.0,24.3
V023021,D023021,2,21.32,33.0,21.535
V017478,D017478,4,268.95000000000005,23.75,19.2275
V033486,D033486,3,21.73,34.0,10.063333333333334
V045037,D045037,1,44.06,17.0,25.09
V038685,D038685,2,35.0,38.0,8.65
V011299,D011299,2,0.0,38.0,22.335
V026055,D026055,1,0.0,54.0,3.91
V004338,D004338,2,127.26,16.0,32.15
V012362,D012362,3,73.04,33.666666666666664,10.093333333333334
V040584,D040584,5,118.93,29.6,17.586
V007426,D007426,3,98.78999999999999,22.0,15.44
V000441,D000441,1,36.49,9.0,14.72
V005439,D005439,2,93.16,16.5,19.235
V033744,D033744,1,65.18,50.0,22.17
V009668,D009668,6,82.65,33.0,6.611666666666667
V006226,D006226,1,0.0,35.0,32.55
V038891,D038891,1,0.0,15.0,15.46
V018418,D018418,3,101.8,53.666666666666664,10.826666666666666
V029655,D029655,2,0.0,47.0,10.535
V017636,D017636,1,0.0,32.0,4.5
V046598,D046598,1,56.23,32.0,21.73
V001423,D001423,2,0.0,24.5,32.614999999999995
V005295,D005295,3,93.62,22.0,13.350000000000001
V038201,D038201,7,116.72000000000001,30.285714285714285,2.98
V013080,D013080,3,146.48000000000002,38.333333333333336,17.91
V022695,D022695,2,76.02,40.0,11.3
V002698,D002698,2,0.0,23.5,32.65
V030091,D030091,1,0.0,30.0,10.68
V020168,D020168,5,392.04999999999995,60.0,29.29
V034481,D034481,4,129.41,36.5,28.335
V010845,D010845,3,150.2,63.0,15.403333333333334
V020023,D020023,2,100.37,49.0,17.355
V009269,D009269,3,157.70999999999998,32.666666666666664,15.976666666666667
V014046,D014046,8,230.13,37.875,16.636249999999997
V015106,D015106,2,0.0,48.5,6.745
V019892,D019892,4,75.42,36.25,24.485
V013149,D013149,2,0.0,32.5,5.055
V013355,D013355,1,0.0,10.0,21.52
V024891,D024891,4,104.6,33.25,14.16
V046430,D046430,1,36.37,25.0,11.39
V024751,D024751,4,73.12,25.0,2.0
V042731,D042731,1,75.62,21.0,30.09
V014068,D014068,3,265.68,36.666666666666664,30.933333333333334
V042454,D042454,2,175.2,25.0,26.52
V007218,D007218,3,0.0,32.666666666666664,22.596666666666668
V014122,D014122,1,0.0,46.0,32.95
V019731,D019731,1,0.0,24.0,34.29
V034390,D034390,3,109.56,54.333333333333336,16.636666666666667
V031375,D031375,2,0.0,32.0,17.03
V006287,D006287,2,79.41,10.5,24.92
V029438,D029438,4,244.69,38.5,27.825000000000003
V019950,D019950,5,144.68,33.4,15.348000000000003
V025870,D025870,4,167.66000000000003,33.0,22.93
V016297,D016297,3,84.89,27.0,13.780000000000001
V017776,D017776,4,66.85,31.0,11.2
V045474,D045474,4,195.34,31.0,16.85
V042929,D042929,2,50.09,53.0,20.674999999999997
V008530,D008530,1,0.0,57.0,14.84
V042000,D042000,1,42.16,25.0,7.75
V041739,D041739,4,40.96,23.25,9.49
V018421,D018421,1,39.76,44.0,12.04
V017367,D017367,6,139.96,38.166666666666664,16.930000000000003
V039790,D039790,3,166.59,41.333333333333336,20.04
V011640,D011640,1,63.64,27.0,33.25
V047878,D047878,2,23.38,9.0,2.17
V049470,D049470,1,0.0,43.0,32.75
V026956,D026956,3,157.75,48.5,7.633333333333333
V048208,D048208,2,26.88,26.0,8.995000000000001
V026572,D026572,2,125.26,29.0,29.7
V027409,D027409,2,34.79,20.5,16.695
V015621,D015621,1,0.0,50.0,6.57
V047560,D047560,2,84.91,43.5,32.29
V044637,D044637,1,43.38,34.0,15.3
V004990,D004990,2,0.0,37.5,7.375
V025389,D025389,2,79.56,43.5,32.295
V004026,D004026,1,0.0,37.0,26.97
V025744,D025744,4,88.47999999999999,29.25,23.21
V032247,D032247,3,155.82,46.0,23.95
V009122,D009122,4,142.95,41.75,12.51
V008318,D008318,2,0.0,51.5,25.395000000000003
V014855,D014855,3,74.86,33.0,10.343333333333334
V048922,D048922,2,121.98,5.0,27.88
V017294,D017294,4,54.01,31.5,22.207499999999996
V017867,D017867,1,52.48,57.0,19.69
V004564,D004564,2,0.0,43.5,17.25
V048943,D048943,2,116.13,59.0,34.32
V016180,D016180,2,65.35,11.0,13.245
V019349,D019349,1,0.0,14.0,25.1
V039688,D039688,2,0.0,33.0,16.9
V008516,D008516,2,92.27,58.5,24.884999999999998
V043521,D043521,3,43.78,26.333333333333332,12.063333333333333
V028470,D028470,2,0.0,31.5,23.455
V034081,D034081,1,75.97,27.0,17.43
V038518,D038518,4,122.74,36.25,22.8675
V035027,D035027,1,66.59,46.0,22.85
V010744,D010744,1,0.0,23.0,29.36
V011368,D011368,2,0.0,45.5,12.045
V042997,D042997,2,42.45,53.0,22.99
V026294,D026294,3,0.0,32.666666666666664,19.403333333333332
V040837,D040837,1,0.0,48.0,6.66
V020474,D020474,2,97.38,52.0,20.65
V044594,D044594,1,88.0,59.0,20.75
V043936,D043936,3,113.41999999999999,44.0,19.3
V021243,D021243,1,92.22,60.0,34.87
V037801,D037801,3,101.05000000000001,35.333333333333336,13.976666666666667
V020346,D020346,3,302.31,19.0,33.94
V032094,D032094,1,12.61,24.0,1.05
V029855,D029855,3,0.0,32.666666666666664,16.94333333333333
V022864,D022864,3,81.29,37.0,22.400000000000002
V014258,D014258,2,173.61,44.5,31.549999999999997
V047949,D047949,2,32.03,46.0,13.095
V014985,D014985,5,199.27999999999997,22.4,14.867999999999999
V036457,D036457,2,149.5,52.0,31.67
V039210,D039210,1,0.0,56.0,7.39
V046283,D046283,1,0.0,15.0,26.31
V015909,D015909,2,75.65,37.0,26.22
V036285,D036285,4,62.959999999999994,30.25,7.713333333333334
V048773,D048773,9,282.15999999999997,31.22222222222222,16.186666666666667
V012046,D012046,1,0.0,54.0,28.05
V029205,D029205,4,95.3,22.75,19.46
V027267,D027267,1,0.0,64.0,33.4
V009921,D009921,3,164.45,40.0,21.896666666666665
V022625,D022625,2,55.18,40.5,14.61
V030803,D030803,3,46.57,41.666666666666664,17.343333333333334
V009371,D009371,2,66.50999999999999,38.5,10.19
V038133,D038133,3,145.54000000000002,43.0,15.049999999999999
V047385,D047385,3,153.14999999999998,33.666666666666664,16.78
V034126,D034126,2,129.86,21.0,32.32
V043654,D043654,2,113.46,58.0,19.57
V034567,D034567,2,60.99,39.5,13.02
V015745,D015745,2,56.23,39.0,17.515
V034449,D034449,1,40.41,19.0,14.36
V008137,D008137,2,103.86,5.0,23.47
V018047,D018047,3,120.12,18.333333333333332,25.786666666666665
V009676,D009676,1,0.0,8.0,21.01
V009265,D009265,1,31.88,19.0,12.25
V017715,D017715,3,104.87,14.666666666666666,14.590000000000002
V016712,D016712,2,60.27,23.0,28.73
V037475,D037475,3,198.2,39.0,17.836666666666666
V046927,D046927,2,27.34,39.0,15.8
V015309,D015309,2,120.0,58.5,14.860000000000001
V030562,D030562,2,70.6,43.0,20.765
V037105,D037105,3,0.0,31.666666666666668,23.026666666666667
V002077,D002077,3,141.89,48.666666666666664,24.166666666666668
V046009,D046009,4,166.79999999999998,44.25,10.1775
V033762,D033762,4,195.95999999999998,22.5,28.3375
V047690,D047690,3,41.85,56.333333333333336,11.74
V031215,D031215,3,112.28999999999999,10.0,13.18
V024180,D024180,2,81.74,46.0,8.86
V028535,D028535,3,64.25,19.0,5.346666666666667
V049342,D049342,1,0.0,32.0,30.75
V000620,D000620,3,137.7,27.666666666666668,27.506666666666664
V003332,D003332,4,258.09,40.5,26.375
V023344,D023344,3,88.27000000000001,15.666666666666666,23.94666666666667
V049732,D049732,2,0.0,60.0,16.75
V043634,D043634,6,241.64999999999998,13.166666666666666,18.543333333333333
V017824,D017824,4,184.99,26.0,27.9875
V031826,D031826,3,150.56,48.666666666666664,12.753333333333332
V020083,D020083,6,196.57,53.166666666666664,11.635
V010144,D010144,2,118.74,48.0,11.77
V047685,D047685,1,0.0,5.0,15.84
V032000,D032000,4,323.54,24.25,32.332499999999996
V030731,D030731,4,132.38,39.75,22.1125
V024014,D024014,3,0.0,58.0,10.666666666666666
V047768,D047768,2,0.0,12.0,21.16
V013107,D013107,2,98.3,39.0,33.84
V016946,D016946,1,0.0,63.0,26.86
V008578,D008578,1,41.92,39.0,14.47
V015879,D015879,2,55.69,43.5,17.689999999999998
V003873,D003873,2,58.75,32.0,8.125
V006269,D006269,5,168.92000000000002,26.2,17.604000000000003
V031239,D031239,1,0.0,31.0,4.18
V006844,D006844,1,0.0,51.0,20.71
V049902,D049902,2,161.88,60.0,24.97
V004204,D004204,2,21.0,52.5,10.7
V019014,D019014,4,209.45999999999998,30.75,16.875
V023708,D023708,2,94.18,44.0,15.71
V004002,D004002,1,0.0,47.0,7.16
V037162,D037162,3,217.16,53.666666666666664,14.99
V013261,D013261,2,114.83000000000001,51.0,11.64
V025395,D025395,5,162.07,37.8,8.51
V043865,D043865,3,29.95,22.0,9.546666666666669
V025321,D025321,3,86.96,35.333333333333336,11.93
V000058,D000058,2,97.44,10.0,25.89
V024044,D024044,1,0.0,40.0,19.05
V027204,D027204,2,0.0,58.5,8.895
V016028,D016028,1,0.0,35.0,29.04
V006969,D006969,1,0.0,59.0,15.63
V026401,D026401,5,229.3,35.0,21.208
V014948,D014948,2,84.56,11.0,21.99
V042353,D042353,2,0.0,32.0,16.135
V011269,D011269,1,17.77,16.0,3.19
V029851,D029851,4,207.34,42.75,23.66
V019435,D019435,3,80.94,28.0,14.6
V024172,D024172,2,71.66,32.5,9.91
V001687,D001687,3,91.8,43.666666666666664,23.439999999999998
V026379,D026379,1,0.0,40.0,33.47
V004131,D004131,3,0.0,54.666666666666664,20.69333333333333
V044806,D044806,1,0.0,41.0,21.56
V012725,D012725,1,0.0,53.0,4.26
V032001,D032001,2,0.0,51.5,15.745
V016972,D016972,1,0.0,43.0,24.61
V027139,D027139,1,79.83,46.0,34.9
V030587,D030587,3,123.4,28.666666666666668,31.246666666666666
V034144,D034144,2,152.44,40.5,28.225
V023086,D023086,1,0.0,40.0,5.08
V047418,D047418,3,0.0,37.0,14.06
V004585,D004585,1,0.0,47.0,12.1
V029356,D029356,4,101.94,33.5,11.545
V023658,D023658,1,46.43,12.0,26.23
V044775,D044775,2,123.08,35.0,13.129999999999999
V015764,D015764,5,164.89,45.4,19.449999999999996
V015619,D015619,2,87.44,45.0,11.7
V000153,D000153,2,0.0,41.0,22.145000000000003
V026018,D026018,4,0.0,41.666666666666664,11.252500000000001
V018678,D018678,2,0.0,28.5,18.195
V049908,D049908,4,138.51999999999998,20.25,16.1075
V012258,D012258,1,0.0,25.0,2.27
V009745,D009745,1,39.2,61.0,7.78
V007214,D007214,1,22.62,15.0,9.11
V035079,D035079,1,39.33,60.0,6.7
V035725,D035725,2,44.68,52.0,14.045
V014616,D014616,2,0.0,32.0,10.815
V013183,D013183,2,0.0,21.0,24.77
V040224,D040224,1,0.0,44.0,6.55
V000499,D000499,4,131.19,23.75,10.059999999999999
V031631,D031631,4,216.82,34.5,26.497500000000002
V021238,D021238,1,0.0,52.0,27.58
