rider_id,total_trips,total_spend_usd,avg_trip_fare_usd,first_trip_date,last_trip_date
R0042666,1,34.79,34.79,2022-01-13,2022-01-13
R0019929,1,38.92,38.92,2020-06-18,2020-06-18
R0006019,2,140.38,70.19,2020-08-07,2020-08-07
R0021356,2,55.96,68.755,2021-01-01,2024-01-20
R0048884,1,78.06,78.06,2022-01-25,2022-01-25
R0002237,2,26.07,29.37,2022-06-10,2025-07-18
R0019922,3,52.16,52.69666666666666,2021-03-21,2023-11-16
R0021295,1,66.59,66.59,2021-01-22,2021-01-22
R0033241,1,42.13,42.13,2025-12-04,2025-12-04
R0041538,1,16.28,16.28,2020-08-23,2020-08-23
R0004143,2,23.66,30.715000000000003,2021-03-09,2025-05-10
R0023660,1,79.62,79.62,2020-07-21,2020-07-21
R0045071,2,63.12,66.92999999999999,2023-10-18,2024-09-28
R0054650,2,70.74,52.72,2021-10-03,2023-08-03
R0061680,4,20.78,45.175,2022-02-17,2025-02-01
R0060726,1,47.54,47.54,2021-09-15,2021-09-15
R0016204,1,11.46,11.46,2024-09-14,2024-09-14
R0050200,7,224.14,53.67285714285714,2020-12-13,2023-09-20
R0037919,2,87.44,43.72,2020-11-07,2022-05-20
R0021060,1,63.78,63.78,2023-05-26,2023-05-26
R0024233,3,92.23,30.743333333333336,2020-09-12,2020-11-20
R0034101,3,99.80000000000001,33.26666666666667,2021-02-26,2025-01-19
R0048996,3,155.88,51.96,2020-06-28,2022-05-02
R0013196,1,23.01,23.01,2020-03-15,2020-03-15
R0006674,2,30.31,25.645,2021-05-18,2022-12-25
R0030280,1,50.94,50.94,2024-12-10,2024-12-10
R0006899,1,33.05,33.05,2024-09-01,2024-09-01
R0023045,4,251.92000000000002,62.980000000000004,2020-11-22,2024-11-26
R0061042,2,66.17,66.17,2025-08-03,2025-08-03
R0055890,2,23.31,23.31,2022-05-13,2022-05-13
R0062283,2,73.66,36.83,2024-08-13,2024-08-13
R0040686,3,99.21000000000001,33.07,2022-06-21,2025-10-15
R0054234,1,24.61,24.61,2023-03-27,2023-03-27
R0042035,1,59.32,59.32,2020-04-04,2020-04-04
R0066092,4,73.88,46.209999999999994,2020-04-22,2025-03-18
R0047155,2,58.99,58.99,2024-12-06,2024-12-06
R0023261,6,245.87,46.84,2022-01-28,2024-11-13
R0023793,2,171.68,85.84,2024-02-12,2024-02-12
R0050281,4,261.18,65.295,2020-03-23,2023-10-19
R0046306,3,42.92,52.97666666666667,2020-02-04,2023-01-28
R0020876,5,168.25,55.538,2020-07-27,2025-08-24
R0007779,5,145.59,47.212,2021-02-04,2024-10-03
R0061896,2,66.27,73.32,2020-06-28,2022-01-22
R0025826,4,275.2,68.8,2020-02-28,2021-09-22
R0068155,3,113.85,37.949999999999996,2021-05-12,2025-08-15
R0073825,1,66.41,66.41,2024-04-01,2024-04-01
R0072643,1,29.19,29.19,2020-11-01,2020-11-01
R0038626,1,37.45,37.45,2020-08-15,2020-08-15
R0073118,2,78.36,39.18,2022-06-24,2022-06-24
R0065136,2,36.34,43.760000000000005,2023-08-27,2024-03-01
R0058923,1,75.04,75.04,2024-05-04,2024-05-04
R0046754,2,29.14,31.330000000000002,2022-06-03,2023-05-24
R0056580,1,0.0,64.92,2025-07-22,2025-07-22
R0021672,1,79.17,79.17,2022-03-26,2022-03-26
R0003940,2,17.38,33.015,2020-03-01,2021-08-17
R0074128,1,94.4,94.4,2023-09-04,2023-09-04
R0063240,1,44.34,44.34,2025-12-19,2025-12-19
R0047110,3,165.66,55.22,2021-06-22,2021-06-22
R0070846,6,126.96,53.22833333333333,2020-02-02,2024-12-16
R0049147,2,84.86,42.43,2021-01-16,2021-01-16
R0032001,2,54.07,60.80500000000001,2020-07-03,2023-07-04
R0063927,1,59.22,59.22,2024-05-24,2024-05-24
R0054446,1,21.73,21.73,2020-10-15,2020-10-15
R0047631,2,73.13,36.565,2022-04-08,2023-05-12
R0036585,1,65.01,65.01,2021-04-10,2021-04-10
R0030572,1,17.8,17.8,2024-08-18,2024-08-18
R0012817,1,40.78,40.78,2023-08-12,2023-08-12
R0013802,1,106.43,106.43,2025-05-18,2025-05-18
R0034490,1,16.76,16.76,2020-01-20,2020-01-20
R0037948,1,60.86,60.86,2025-08-04,2025-08-04
R0018694,1,35.09,35.09,2025-04-26,2025-04-26
R0048646,3,98.56,49.28,2021-09-01,2021-09-01
R0013558,2,57.53,35.83,2022-04-03,2023-09-25
R0032080,3,44.92,29.67,2022-06-09,2023-09-24
R0054862,3,185.16,61.72,2021-11-25,2021-11-25
R0041446,1,58.84,58.84,2022-05-12,2022-05-12
R0068157,2,54.16,27.08,2020-04-24,2020-04-24
R0042932,2,81.62,40.81,2023-11-18,2023-11-18
R0021833,1,61.84,61.84,2025-08-18,2025-08-18
R0024219,3,36.74,47.870000000000005,2022-03-01,2025-12-15
R0074574,2,46.99,49.155,2020-03-02,2021-09-16
R0033513,4,76.53,60.2325,2021-06-19,2025-05-27
R0008837,1,0.0,56.96,2020-06-18,2020-06-18
R0036730,2,115.85,57.925,2022-10-14,2023-11-06
R0023199,1,79.53,79.53,2025-08-22,2025-08-22
R0001231,1,0.0,24.9,2023-02-27,2023-02-27
R0031651,2,29.95,47.59,2025-08-12,2025-09-28
R0041005,2,133.5,66.75,2020-04-09,2020-04-09
R0040455,2,47.08,23.54,2023-02-22,2023-02-22
R0070880,2,140.2,70.1,2022-08-02,2022-08-02
R0043858,2,88.7,44.35,2023-01-18,2023-01-18
R0004346,1,32.37,32.37,2022-02-11,2022-02-11
R0041141,2,75.62,65.67,2021-04-10,2023-02-21
R0058657,2,107.88,53.94,2020-05-08,2020-05-08
R0016172,2,118.22,105.22,2024-06-18,2025-01-24
R0054979,2,68.5,34.25,2020-04-21,2020-04-21
R0039978,2,53.49,26.745,2023-02-02,2023-06-27
R0023110,3,48.3,23.91333333333333,2020-03-15,2021-03-15
R0065378,1,35.21,35.21,2025-12-11,2025-12-11
R0009363,1,33.4,33.4,2025-02-14,2025-02-14
R0004271,2,129.58,64.79,2020-10-26,2020-10-26
R0040376,3,125.19,41.73,2024-11-26,2024-11-26
R0014763,1,44.51,44.51,2023-12-06,2023-12-06
R0071708,1,0.0,85.48,2024-10-14,2024-10-14
R0021798,2,95.94,47.97,2020-04-04,2020-04-04
R0034689,3,196.25,65.41666666666667,2020-09-02,2021-06-25
R0056787,5,228.84000000000003,45.76800000000001,2023-02-01,2023-04-12
R0022576,1,62.3,62.3,2021-03-16,2021-03-16
R0012551,3,84.21000000000001,47.10333333333333,2023-03-19,2024-06-17
R0031160,3,155.98,65.11333333333333,2022-11-11,2023-11-12
R0050279,5,116.8,31.427999999999997,2021-06-17,2021-11-14
R0033187,1,66.09,66.09,2025-06-08,2025-06-08
R0063484,2,158.24,79.12,2021-12-27,2021-12-27
R0057753,2,20.95,23.33,2021-06-19,2023-02-17
R0038688,2,0.0,58.11,2022-11-04,2024-04-05
R0069067,1,31.39,31.39,2024-04-26,2024-04-26
R0003121,1,57.07,57.07,2021-01-01,2021-01-01
R0013534,4,81.31,44.155,2020-04-09,2023-10-05
R0002310,1,68.89,68.89,2022-05-21,2022-05-21
R0056922,3,99.22,71.23666666666666,2023-10-11,2024-09-06
R0048990,5,338.3,86.362,2020-03-04,2023-02-19
R0029487,1,61.56,61.56,2022-06-17,2022-06-17
R0064088,1,38.44,38.44,2022-09-21,2022-09-21
R0062280,1,41.07,41.07,2025-03-24,2025-03-24
R0026975,2,54.88,27.44,2024-03-07,2024-03-07
R0047550,1,52.56,52.56,2024-07-20,2024-07-20
R0043071,1,112.31,112.31,2021-02-02,2021-02-02
R0066342,1,68.68,68.68,2024-08-16,2024-08-16
R0043916,2,67.38,44.235,2021-01-27,2023-06-23
R0015226,3,73.46,36.27,2021-01-18,2023-02-24
R0073979,2,63.82,59.644999999999996,2021-02-14,2025-03-21
R0028201,2,46.36,61.195,2021-05-16,2023-03-13
R0073879,2,90.16,45.08,2021-02-07,2023-03-06
R0047247,2,78.77,66.315,2023-02-28,2025-08-15
R0022388,1,53.72,53.72,2021-10-06,2021-10-06
R0044825,5,52.019999999999996,32.616,2020-04-23,2023-06-26
R0003873,1,17.29,17.29,2023-07-09,2023-07-09
R0033846,2,109.44,54.72,2024-02-14,2024-02-14
R0009567,2,117.76,58.88,2023-08-21,2023-08-21
R0062320,3,48.76,43.03333333333333,2024-11-15,2025-10-03
R0057866,2,125.72,62.86,2024-11-15,2024-11-15
R0046648,1,80.44,80.44,2023-08-07,2023-08-07
R0034870,3,82.25,61.64333333333334,2025-01-21,2025-12-15
R0048836,4,40.55,48.675,2022-06-20,2025-01-10
R0034200,2,16.0,19.8,2020-08-10,2025-11-08
R0043840,2,66.68,33.34,2021-01-24,2021-01-24
R0022718,5,146.10999999999999,45.714,2020-04-12,2023-09-01
R0042929,5,0.0,64.268,2021-02-16,2024-09-18
R0042636,5,70.74,30.764,2020-06-27,2021-07-05
R0039865,3,81.77000000000001,27.25666666666667,2020-10-21,2021-02-25
R0031126,2,60.49,60.49,2023-11-05,2023-11-05
R0004952,2,117.25,58.625,2025-01-14,2025-07-06
R0057283,7,346.71000000000004,57.010000000000005,2020-08-19,2025-12-16
R0011818,1,84.16,84.16,2022-11-26,2022-11-26
R0059931,4,147.84,50.5975,2021-09-12,2025-01-13
R0013686,2,107.22,73.265,2022-11-02,2024-10-19
R0038634,5,116.21,39.362,2020-04-04,2025-11-10
R0024314,2,67.94,33.97,2024-01-01,2025-11-16
R0053381,2,104.3,52.15,2024-02-22,2024-02-22
R0051610,1,113.59,113.59,2025-07-04,2025-07-04
R0046114,1,0.0,46.93,2020-11-19,2020-11-19
R0042515,1,47.18,47.18,2022-05-20,2022-05-20
R0007601,2,57.6,60.795,2022-05-08,2025-11-15
R0056109,5,128.9,47.294,2021-06-11,2024-08-24
R0073314,2,60.94,54.485,2020-12-01,2021-04-10
R0037611,1,60.72,60.72,2020-08-23,2020-08-23
R0047795,2,162.08,81.04,2020-10-01,2020-10-01
R0033214,2,145.29,72.645,2021-11-21,2021-12-24
R0049375,3,103.28,52.123333333333335,2022-05-14,2024-10-24
R0037385,2,181.54,90.77,2022-11-14,2022-11-14
R0012186,2,49.88,62.17,2022-07-03,2025-01-11
R0034735,1,17.55,17.55,2020-09-22,2020-09-22
R0072087,3,116.65,58.53333333333334,2021-05-11,2023-05-07
R0052005,5,365.18,73.036,2020-10-24,2022-09-06
R0067254,2,28.27,40.1,2020-10-08,2024-10-11
R0024120,1,43.33,43.33,2024-10-18,2024-10-18
R0041400,2,109.23,72.72,2025-08-16,2025-08-24
R0041023,1,95.11,95.11,2025-07-21,2025-07-21
R0074149,2,63.06,31.53,2021-02-08,2021-02-08
R0032951,1,27.21,27.21,2020-12-27,2020-12-27
R0013698,2,186.76,93.38,2024-02-05,2024-02-05
R0072387,1,83.46,83.46,2021-10-28,2021-10-28
R0041375,4,116.49,38.83,2024-08-08,2024-08-08
R0039776,2,37.02,32.85,2021-08-10,2022-11-23
R0070510,3,253.94,95.42666666666666,2021-10-10,2022-10-24
R0018790,6,128.21,43.294999999999995,2020-12-03,2024-03-12
R0047779,3,143.96,71.98,2022-01-27,2022-01-27
R0073923,2,12.31,36.875,2020-11-23,2024-10-01
R0041510,2,173.26,86.63,2020-06-13,2020-06-13
R0037735,2,132.3,66.15,2024-07-05,2024-07-05
R0066403,2,38.38,19.19,2021-09-12,2021-09-12
R0027448,2,123.13,61.565,2023-03-22,2024-10-17
R0051184,2,21.7,30.490000000000002,2021-01-06,2023-06-12
R0025912,3,199.89,66.63,2025-09-17,2025-09-17
R0030659,1,41.4,41.4,2020-10-10,2020-10-10
R0033083,2,81.22,53.915,2022-03-21,2024-10-28
R0051818,2,55.92,63.845,2020-04-26,2025-05-24
R0028152,1,39.88,39.88,2021-04-23,2021-04-23
R0037594,2,93.58,46.79,2022-06-11,2022-06-11
R0041875,1,67.31,67.31,2023-10-28,2023-10-28
R0021454,1,41.03,41.03,2025-05-02,2025-05-02
R0008265,1,34.98,34.98,2022-10-08,2022-10-08
R0034807,2,68.18,56.665000000000006,2024-06-20,2025-07-09
R0020927,1,32.09,32.09,2025-06-12,2025-06-12
R0029250,1,41.66,41.66,2023-03-17,2023-03-17
R0012855,1,48.38,48.38,2020-03-14,2020-03-14
R0025485,3,39.72,30.933333333333334,2021-07-18,2022-11-03
R0058260,3,185.46,61.82,2022-05-12,2022-05-12
R0044254,2,187.0,93.5,2022-04-02,2022-04-02
R0068055,3,145.10999999999999,48.37,2022-01-08,2022-01-08
R0007825,4,37.08,49.355,2022-06-08,2024-09-16
R0056833,1,34.74,34.74,2021-06-21,2021-06-21
R0021310,2,91.8,45.9,2021-05-22,2024-05-25
R0021904,1,42.08,42.08,2025-11-05,2025-11-05
R0063180,2,18.5,35.665,2020-09-24,2021-09-24
R0017583,3,42.2,37.36333333333334,2021-05-25,2025-04-08
R0014321,1,44.89,44.89,2020-01-18,2020-01-18
R0068191,2,45.7,37.39,2020-09-12,2023-01-14
R0032484,3,167.85000000000002,55.95000000000001,2022-07-15,2022-07-15
R0058609,3,66.96,37.846666666666664,2024-03-21,2025-10-02
R0028487,1,85.98,85.98,2020-08-13,2020-08-13
R0063073,2,181.98,90.99,2025-12-24,2025-12-24
R0001853,1,53.55,53.55,2022-03-13,2022-03-13
R0016726,2,52.37,59.8,2020-05-06,2021-12-28
R0041980,2,72.24,36.12,2022-06-03,2022-06-03
R0049308,3,0.0,51.620000000000005,2020-04-13,2025-01-15
R0054901,1,61.29,61.29,2025-03-28,2025-03-28
R0040392,3,222.54,85.82666666666667,2021-05-06,2025-08-11
R0043952,4,60.1,65.13499999999999,2021-10-14,2025-06-02
R0034674,1,55.41,55.41,2024-09-16,2024-09-16
R0007709,2,94.8,47.4,2023-10-16,2023-10-16
R0062645,2,69.99,34.995,2020-08-12,2022-11-27
R0049971,1,73.65,73.65,2022-08-02,2022-08-02
R0056486,2,152.42999999999998,76.21499999999999,2020-09-14,2021-03-11
R0072814,1,26.41,26.41,2021-09-26,2021-09-26
R0002916,2,86.46,67.50999999999999,2022-12-19,2023-04-25
R0005350,5,86.52,35.836,2020-01-16,2025-12-27
R0047111,1,66.47,66.47,2020-05-06,2020-05-06
R0037356,3,123.16999999999999,41.056666666666665,2022-08-10,2022-08-12
R0027804,4,216.56,54.14,2020-03-26,2020-11-16
R0041442,2,53.72,51.915,2025-06-10,2025-12-11
R0044499,2,148.08,74.04,2025-01-09,2025-01-09
R0035846,7,191.05,27.292857142857144,2021-08-02,2022-07-06
R0042332,3,129.92000000000002,73.95666666666666,2020-05-27,2022-08-17
R0016931,2,67.98,33.99,2025-06-07,2025-06-07
R0005593,2,67.44,75.395,2021-11-14,2023-07-07
R0029819,2,43.78,21.89,2021-09-25,2021-09-25
R0067422,5,140.66,35.662,2024-07-05,2025-10-12
R0025878,2,95.78999999999999,47.894999999999996,2020-11-20,2023-09-16
R0042374,1,59.58,59.58,2021-03-10,2021-03-10
R0007940,1,68.38,68.38,2023-05-08,2023-05-08
R0006610,1,82.48,82.48,2020-06-01,2020-06-01
R0003322,2,40.24,20.12,2020-03-05,2020-03-05
R0038285,4,98.59,42.9725,2020-03-28,2024-11-25
R0001624,1,60.97,60.97,2024-12-16,2024-12-16
R0031234,7,224.92000000000002,49.29571428571429,2020-04-15,2025-12-08
R0031104,2,71.92,35.96,2022-10-13,2022-10-13
R0011575,2,30.41,70.31,2021-03-14,2023-02-13
R0042133,2,71.15,35.575,2023-01-08,2024-08-10
R0032155,2,50.56,25.28,2025-09-08,2025-09-08
R0005801,3,142.21,47.403333333333336,2023-10-25,2024-05-20
R0014949,8,257.9,38.62,2021-11-13,2023-11-03
R0067206,2,101.86,50.93,2021-02-20,2021-11-12
R0003626,2,64.46,32.23,2020-10-01,2020-10-01
R0008997,2,133.04000000000002,66.52000000000001,2025-09-14,2025-09-16
R0034164,1,31.07,31.07,2022-10-23,2022-10-23
R0050964,1,46.01,46.01,2023-03-13,2023-03-13
R0048551,3,181.02,60.34,2020-11-02,2020-11-02
R0013089,4,50.6,29.282500000000002,2021-02-17,2024-12-15
R0011137,5,185.7,37.14,2020-11-07,2023-03-15
R0027411,1,98.18,98.18,2023-12-02,2023-12-02
R0048349,4,129.15,43.765,2021-01-05,2024-12-13
R0032276,3,195.34,76.22333333333334,2021-06-04,2024-07-24
R0015208,1,120.42,120.42,2024-07-02,2024-07-02
R0070081,2,34.84,17.42,2022-06-17,2022-06-17
R0035845,3,75.21,61.883333333333326,2023-02-27,2024-04-27
R0021856,1,63.83,63.83,2022-09-21,2022-09-21
R0044911,2,51.23,89.445,2022-06-09,2022-07-16
R0030195,2,68.42,34.21,2020-12-21,2020-12-21
R0009951,4,70.80000000000001,45.542500000000004,2023-12-11,2025-01-27
R0033097,2,75.56,56.64,2020-03-11,2025-10-05
R0015240,2,104.22,52.11,2022-06-27,2023-10-23
R0049272,4,159.83999999999997,54.99499999999999,2025-01-11,2025-05-01
R0023204,4,172.10999999999999,54.1275,2022-09-04,2023-04-23
R0054061,4,150.35999999999999,58.662499999999994,2020-07-19,2024-04-01
R0030815,1,63.2,63.2,2023-06-21,2023-06-21
R0056322,2,95.26,47.63,2024-07-10,2024-07-10
R0025535,1,23.9,23.9,2024-10-15,2024-10-15
R0042582,3,190.33,63.443333333333335,2022-02-26,2025-06-10
R0001165,3,147.06,49.02,2022-01-21,2023-07-20
R0066125,1,32.84,32.84,2023-10-10,2023-10-10
R0051125,1,65.0,65.0,2021-04-03,2021-04-03
R0055180,3,176.13,58.71,2024-12-11,2024-12-11
R0056824,2,38.76,19.38,2021-06-02,2021-06-02
R0066734,5,280.39,56.077999999999996,2021-05-14,2025-03-21
R0016160,2,74.05,65.445,2022-04-08,2023-08-12
R0000421,5,268.46,66.66,2020-03-22,2023-10-08
R0065343,2,60.37,71.62,2022-05-24,2025-02-01
R0060560,2,71.01,71.01,2024-04-14,2024-04-14
R0043042,3,115.94,38.64666666666667,2021-03-08,2022-07-04
R0013105,1,50.4,50.4,2024-08-24,2024-08-24
R0030552,1,55.47,55.47,2023-05-26,2023-05-26
R0002857,3,112.61,37.53666666666667,2020-12-17,2024-02-20
R0042412,1,67.21,67.21,2022-03-10,2022-03-10
R0040107,4,219.12,54.78,2023-08-24,2025-05-26
R0051034,2,45.64,50.3,2020-05-10,2020-06-28
R0020981,3,66.31,47.25333333333333,2021-01-03,2024-03-15
R0014515,4,146.34,49.7775,2021-07-26,2025-02-12
R0026143,1,0.0,36.48,2023-05-25,2023-05-25
R0056797,4,98.49,33.0575,2024-04-14,2025-01-19
R0042621,1,29.45,29.45,2023-12-15,2023-12-15
R0009028,3,59.82,32.36666666666667,2021-02-12,2022-12-16
R0038131,5,76.58,60.34400000000001,2020-04-13,2023-07-09
R0041822,3,108.66,62.96,2020-01-18,2020-03-10
R0046627,3,209.04000000000002,69.68,2025-03-13,2025-03-13
R0045376,1,59.09,59.09,2023-02-27,2023-02-27
R0029018,2,114.74000000000001,57.370000000000005,2020-11-17,2021-03-23
R0063725,2,43.28,21.64,2023-08-27,2023-08-27
R0065092,2,155.6,77.8,2025-04-20,2025-04-20
R0056060,1,65.83,65.83,2025-12-15,2025-12-15
R0034682,2,86.32,69.25,2024-02-17,2024-07-06
R0051173,2,79.65,58.35,2021-06-27,2025-04-17
R0010583,4,142.43,48.6175,2022-01-10,2025-05-15
R0024898,4,170.55,47.0275,2024-05-02,2025-03-01
R0044960,3,178.12,59.373333333333335,2021-01-09,2024-11-12
R0053991,4,263.24,65.81,2020-12-19,2021-10-16
R0029517,3,57.74,50.833333333333336,2023-03-12,2023-10-20
R0013968,2,0.0,58.955,2023-11-01,2025-01-04
R0048174,3,124.31,53.70333333333334,2020-02-08,2023-07-16
R0062734,3,201.95,67.31666666666666,2020-10-22,2023-11-09
R0019161,2,114.9,57.45,2022-07-21,2022-07-21
R0026844,4,149.12,37.28,2022-10-24,2023-01-08
R0018743,4,122.00999999999999,43.6275,2020-06-05,2023-11-10
R0029856,5,298.05,59.61,2024-06-10,2024-07-07
R0052217,3,47.86,26.376666666666665,2022-09-02,2025-07-06
R0003555,1,65.16,65.16,2025-08-12,2025-08-12
R0056676,1,35.63,35.63,2021-08-19,2021-08-19
R0014071,1,115.44,115.44,2024-03-08,2024-03-08
R0060357,2,42.7,51.19,2022-07-21,2025-11-17
R0045779,4,117.8,53.8225,2020-09-20,2024-01-14
R0025244,2,49.72,24.86,2025-11-10,2025-11-10
R0013613,2,78.18,39.09,2025-11-03,2025-11-03
R0038740,1,45.79,45.79,2021-03-05,2021-03-05
R0025654,2,139.08,69.54,2021-04-13,2025-05-10
R0070695,1,76.0,76.0,2025-09-15,2025-09-15
R0014908,3,39.36,58.28,2020-12-07,2025-03-08
R0065011,5,92.74,22.118000000000002,2020-04-11,2023-03-12
R0051892,3,346.92,115.64,2022-01-14,2022-01-14
R0037694,2,98.72,49.36,2023-01-08,2023-01-08
R0072002,4,50.16,12.54,2024-11-25,2024-11-25
R0033901,1,46.24,46.24,2023-10-13,2023-10-13
R0049804,3,112.5,37.5,2021-11-08,2021-11-08
R0063019,2,52.95,56.375,2024-02-16,2024-05-25
R0039009,2,102.34,102.34,2020-05-19,2020-05-19
R0045094,3,142.72,63.89333333333334,2020-03-23,2022-03-01
R0058214,1,58.56,58.56,2025-05-16,2025-05-16
R0070912,2,47.96,23.98,2023-09-01,2023-09-01
R0046086,1,22.96,22.96,2022-05-08,2022-05-08
R0047712,3,141.46,70.73,2022-07-17,2022-07-17
R0011796,1,110.34,110.34,2021-06-18,2021-06-18
R0046671,2,32.6,16.3,2025-03-10,2025-03-10
R0039293,2,75.29,47.72,2022-04-08,2025-10-04
R0040849,4,120.84,55.542500000000004,2022-03-10,2023-04-18
R0072692,5,175.58999999999997,40.303999999999995,2021-07-15,2024-09-22
R0035103,1,43.65,43.65,2025-07-02,2025-07-02
R0005291,1,46.95,46.95,2022-11-20,2022-11-20
R0011993,3,114.07,38.02333333333333,2023-08-14,2025-02-13
R0015328,3,129.57,67.77999999999999,2021-01-25,2021-03-26
R0037772,1,76.63,76.63,2020-10-19,2020-10-19
R0038844,3,66.93,22.310000000000002,2020-04-27,2025-06-14
R0069569,1,37.02,37.02,2022-01-25,2022-01-25
R0039129,1,73.87,73.87,2020-02-23,2020-02-23
R0072936,2,41.02,41.11,2020-04-25,2020-11-26
R0049044,1,39.18,39.18,2025-03-24,2025-03-24
R0011071,1,23.44,23.44,2024-02-01,2024-02-01
R0029911,2,70.15,48.705000000000005,2023-07-04,2024-11-18
R0049074,3,140.28,63.223333333333336,2022-08-17,2025-12-19
R0039158,1,36.36,36.36,2023-05-15,2023-05-15
R0020635,2,139.18,69.59,2025-06-24,2025-06-24
R0034843,2,47.4,23.7,2022-08-17,2022-08-17
R0056832,1,61.97,61.97,2025-12-06,2025-12-06
R0009372,3,152.39,50.79666666666666,2023-05-16,2024-07-06
R0054183,2,98.34,49.17,2021-04-06,2021-04-06
R0000057,2,40.0,20.0,2023-07-12,2023-07-12
R0038906,1,54.08,54.08,2020-12-11,2020-12-11
R0018861,2,72.64,58.865,2025-02-11,2025-12-20
R0023095,1,77.59,77.59,2020-01-01,2020-01-01
R0001160,1,0.0,28.1,2025-03-07,2025-03-07
R0074919,1,0.0,37.15,2020-01-05,2020-01-05
R0051502,1,32.29,32.29,2020-04-01,2020-04-01
R0007033,1,27.25,27.25,2021-10-13,2021-10-13
R0026409,1,63.33,63.33,2023-11-28,2023-11-28
R0024964,4,332.88,95.36999999999999,2023-08-22,2025-12-26
R0009305,1,62.6,62.6,2020-01-03,2020-01-03
R0073782,1,47.92,47.92,2023-09-23,2023-09-23
R0024592,1,35.63,35.63,2022-04-01,2022-04-01
R0033430,2,114.31,57.155,2021-07-28,2024-08-02
R0048614,1,86.52,86.52,2025-11-08,2025-11-08
R0021671,2,110.74,55.37,2022-06-13,2022-06-13
R0007706,1,42.85,42.85,2021-03-10,2021-03-10
R0053478,1,76.64,76.64,2024-03-08,2024-03-08
R0037590,2,121.7,60.85,2021-01-03,2021-01-03
R0006046,4,219.03000000000003,67.13250000000001,2023-06-19,2025-04-10
R0017339,4,94.65,39.4375,2022-03-20,2023-12-18
R0064007,1,67.61,67.61,2023-04-06,2023-04-06
R0057364,1,66.73,66.73,2020-10-05,2020-10-05
R0071083,1,25.14,25.14,2020-01-20,2020-01-20
R0001093,4,129.04,86.1275,2021-06-15,2025-09-23
R0037745,1,31.19,31.19,2025-03-21,2025-03-21
R0062306,1,28.86,28.86,2020-07-21,2020-07-21
R0013228,2,188.44,94.22,2020-01-27,2020-01-27
R0068761,2,160.28,80.14,2021-05-08,2021-05-08
R0012552,2,242.56,121.28,2020-03-13,2020-03-13
R0041719,2,97.42,48.71,2024-04-14,2024-04-14
R0001561,2,105.3,52.65,2021-09-20,2021-09-20
R0056634,1,29.78,29.78,2023-07-19,2023-07-19
R0001111,1,22.62,22.62,2021-09-08,2021-09-08
R0012191,1,30.77,30.77,2021-10-13,2021-10-13
R0035268,6,208.68,45.343333333333334,2020-11-12,2024-04-14
R0022353,1,56.44,56.44,2025-06-07,2025-06-07
R0016131,5,169.12,56.036,2023-04-12,2025-08-15
R0041405,1,30.75,30.75,2020-03-25,2020-03-25
R0050353,2,107.28,53.64,2020-05-06,2025-06-06
R0005972,3,203.67,67.89,2020-10-11,2023-02-22
R0056827,1,67.2,67.2,2020-06-03,2020-06-03
R0037412,3,260.51,86.83666666666666,2021-02-21,2022-08-23
R0051491,2,52.56,26.28,2022-09-24,2022-09-24
R0021131,1,46.27,46.27,2022-04-13,2022-04-13
R0065991,1,90.06,90.06,2020-04-03,2020-04-03
R0024895,1,60.49,60.49,2021-09-26,2021-09-26
R0045411,1,19.1,19.1,2023-02-11,2023-02-11
R0046682,4,243.19,74.935,2020-08-22,2024-09-07
R0057381,2,80.99,77.365,2021-03-01,2023-09-08
R0002858,1,23.04,23.04,2022-02-22,2022-02-22
R0067369,1,56.69,56.69,2024-02-20,2024-02-20
R0038248,1,39.72,39.72,2025-12-21,2025-12-21
R0039089,3,73.44,24.48,2023-05-12,2023-05-12
R0072680,3,109.13,36.376666666666665,2022-12-19,2024-12-19
R0022598,3,62.02,33.843333333333334,2020-11-03,2025-05-03
R0008481,2,105.68,52.84,2023-11-18,2024-01-20
R0038154,1,33.36,33.36,2024-05-23,2024-05-23
R0071625,5,262.08,52.416,2021-08-02,2025-03-15
R0035340,2,111.28,55.64,2025-02-10,2025-02-10
R0070702,2,77.88,38.94,2020-12-02,2023-09-13
R0072155,2,54.26,60.114999999999995,2021-08-02,2025-05-10
R0066141,1,0.0,11.84,2022-09-04,2022-09-04
R0001200,2,52.42,26.21,2025-10-19,2025-10-19
R0057754,1,37.69,37.69,2022-06-12,2022-06-12
R0030798,1,36.92,36.92,2023-12-22,2023-12-22
R0024454,5,135.78,36.798,2020-01-10,2025-12-02
R0009142,1,59.1,59.1,2024-10-04,2024-10-04
R0001521,3,131.98,67.92333333333333,2024-06-03,2025-02-07
R0014384,3,141.10999999999999,47.03666666666666,2020-07-13,2025-08-15
R0073646,2,42.66,21.33,2024-08-24,2024-08-24
R0069031,1,32.47,32.47,2024-01-23,2024-01-23
R0073881,3,80.08,53.973333333333336,2023-11-16,2024-07-08
R0018815,1,57.49,57.49,2024-04-09,2024-04-09
R0028458,2,26.18,33.8,2024-07-04,2024-11-09
R0046731,3,18.79,29.423333333333336,2020-10-08,2022-12-03
R0064314,3,27.38,57.583333333333336,2021-05-13,2023-05-12
R0055334,3,127.74,49.4,2021-08-14,2021-12-11
R0012928,3,49.39,46.576666666666675,2021-04-07,2023-12-14
R0011413,2,128.63,64.315,2021-03-26,2024-06-08
